"pwsid","category","hh_use","service","commodity_unit_price"
"CA3710014","inside",16000,"water",3.9
"CA3710015","inside",0,"sewer",0
"CA3710015","inside",1000,"sewer",6.23
"CA3710015","inside",2000,"sewer",6.23
"CA3710015","inside",3000,"sewer",6.23
"CA3710015","inside",4000,"sewer",6.23
"CA3710015","inside",5000,"sewer",6.23
"CA3710015","inside",6000,"sewer",6.23
"CA3710015","inside",7000,"sewer",6.23
"CA3710015","inside",8000,"sewer",6.23
"CA3710015","inside",9000,"sewer",6.23
"CA3710015","inside",10000,"sewer",6.23
"CA3710015","inside",11000,"sewer",6.23
"CA3710015","inside",12000,"sewer",6.23
"CA3710015","inside",13000,"sewer",6.23
"CA3710015","inside",14000,"sewer",6.23
"CA3710015","inside",15000,"sewer",6.23
"CA3710015","inside",16000,"sewer",6.23
"CA3710015","inside",0,"water",0
"CA3710015","inside",1000,"water",6.42
"CA3710015","inside",2000,"water",6.42
"CA3710015","inside",3000,"water",6.42
"CA3710015","inside",4000,"water",6.42
"CA3710015","inside",5000,"water",6.42
"CA3710015","inside",6000,"water",6.42
"CA3710015","inside",7000,"water",6.42
"CA3710015","inside",8000,"water",6.48
"CA3710015","inside",9000,"water",6.59
"CA3710015","inside",10000,"water",6.68
"CA3710015","inside",11000,"water",6.76
"CA3710015","inside",12000,"water",6.82
"CA3710015","inside",13000,"water",6.87
"CA3710015","inside",14000,"water",6.91
"CA3710015","inside",15000,"water",6.95
"CA3710015","inside",16000,"water",6.98
"CA3710016","inside",0,"sewer",0
"CA3710016","inside",1000,"sewer",0
"CA3710016","inside",2000,"sewer",0
"CA3710016","inside",3000,"sewer",0
"CA3710016","inside",4000,"sewer",0
"CA3710016","inside",5000,"sewer",0
"CA3710016","inside",6000,"sewer",0
"CA3710016","inside",7000,"sewer",0
"CA3710016","inside",8000,"sewer",0
"CA3710016","inside",9000,"sewer",0
"CA3710016","inside",10000,"sewer",0
"CA3710016","inside",11000,"sewer",0
"CA3710016","inside",12000,"sewer",0
"CA3710016","inside",13000,"sewer",0
"CA3710016","inside",14000,"sewer",0
"CA3710016","inside",15000,"sewer",0
"CA3710016","inside",16000,"sewer",0
"CA3710016","inside",0,"water",0
"CA3710016","inside",1000,"water",5.2
"CA3710016","inside",2000,"water",5.2
"CA3710016","inside",3000,"water",5.2
"CA3710016","inside",4000,"water",5.2
"CA3710016","inside",5000,"water",5.2
"CA3710016","inside",6000,"water",5.2
"CA3710016","inside",7000,"water",5.2
"CA3710016","inside",8000,"water",5.22
"CA3710016","inside",9000,"water",5.25
"CA3710016","inside",10000,"water",5.28
"CA3710016","inside",11000,"water",5.31
"CA3710016","inside",12000,"water",5.33
"CA3710016","inside",13000,"water",5.34
"CA3710016","inside",14000,"water",5.36
"CA3710016","inside",15000,"water",5.37
"CA3710016","inside",16000,"water",5.38
"CA3710018","inside",0,"sewer",0
"CA3710018","inside",1000,"sewer",0
"CA3710018","inside",2000,"sewer",0
"CA3710018","inside",3000,"sewer",0
"CA3710018","inside",4000,"sewer",0
"CA3710018","inside",5000,"sewer",0
"CA3710018","inside",6000,"sewer",0
"CA3710018","inside",7000,"sewer",0
"CA3710018","inside",8000,"sewer",0
"CA3710018","inside",9000,"sewer",0
"CA3710018","inside",10000,"sewer",0
"CA3710018","inside",11000,"sewer",0
"CA3710018","inside",12000,"sewer",0
"CA3710018","inside",13000,"sewer",0
"CA3710018","inside",14000,"sewer",0
"CA3710018","inside",15000,"sewer",0
"CA3710018","inside",16000,"sewer",0
"CA3710018","inside",0,"water",0
"CA3710018","inside",1000,"water",7.63
"CA3710018","inside",2000,"water",7.63
"CA3710018","inside",3000,"water",7.63
"CA3710018","inside",4000,"water",7.63
"CA3710018","inside",5000,"water",7.63
"CA3710018","inside",6000,"water",7.83
"CA3710018","inside",7000,"water",7.97
"CA3710018","inside",8000,"water",8.07
"CA3710018","inside",9000,"water",8.16
"CA3710018","inside",10000,"water",8.22
"CA3710018","inside",11000,"water",8.28
"CA3710018","inside",12000,"water",8.32
"CA3710018","inside",13000,"water",8.36
"CA3710018","inside",14000,"water",8.39
"CA3710018","inside",15000,"water",8.42
"CA3710018","inside",16000,"water",8.45
"CA3710019","inside",0,"sewer",0
"CA3710019","inside",1000,"sewer",0
"CA3710019","inside",2000,"sewer",0
"CA3710019","inside",3000,"sewer",0
"CA3710019","inside",4000,"sewer",0
"CA3710019","inside",5000,"sewer",0
"CA3710019","inside",6000,"sewer",0
"CA3710019","inside",7000,"sewer",0
"CA3710019","inside",8000,"sewer",0
"CA3710019","inside",9000,"sewer",0
"CA3710019","inside",10000,"sewer",0
"CA3710019","inside",11000,"sewer",0
"CA3710019","inside",12000,"sewer",0
"CA3710019","inside",13000,"sewer",0
"CA3710019","inside",14000,"sewer",0
"CA3710019","inside",15000,"sewer",0
"CA3710019","inside",16000,"sewer",0
"CA3710019","inside",0,"water",0
"CA3710019","inside",1000,"water",8.05
"CA3710019","inside",2000,"water",8.05
"CA3710019","inside",3000,"water",8.05
"CA3710019","inside",4000,"water",8.05
"CA3710019","inside",5000,"water",8.05
"CA3710019","inside",6000,"water",8.05
"CA3710019","inside",7000,"water",8.05
"CA3710019","inside",8000,"water",8.05
"CA3710019","inside",9000,"water",8.05
"CA3710019","inside",10000,"water",8.05
"CA3710019","inside",11000,"water",8.05
"CA3710019","inside",12000,"water",8.05
"CA3710019","inside",13000,"water",8.05
"CA3710019","inside",14000,"water",8.05
"CA3710019","inside",15000,"water",8.05
"CA3710019","inside",16000,"water",8.05
"CA3710020","inside",0,"sewer",0
"CA3710020","inside",1000,"sewer",4.81
"CA3710020","inside",2000,"sewer",4.81
"CA3710020","inside",3000,"sewer",4.81
"CA3710020","inside",4000,"sewer",4.81
"CA3710020","inside",5000,"sewer",4.81
"CA3710020","inside",6000,"sewer",4.81
"CA3710020","inside",7000,"sewer",4.81
"CA3710020","inside",8000,"sewer",4.5
"CA3710020","inside",9000,"sewer",4
"CA3710020","inside",10000,"sewer",3.6
"CA3710020","inside",11000,"sewer",3.27
"CA3710020","inside",12000,"sewer",3
"CA3710020","inside",13000,"sewer",2.77
"CA3710020","inside",14000,"sewer",2.57
"CA3710020","inside",15000,"sewer",2.4
"CA3710020","inside",16000,"sewer",2.25
"CA3710020","inside",0,"water",0
"CA3710020","inside",1000,"water",7.03
"CA3710020","inside",2000,"water",7.03
"CA3710020","inside",3000,"water",7.01
"CA3710020","inside",4000,"water",7.22
"CA3710020","inside",5000,"water",7.35
"CA3710020","inside",6000,"water",7.44
"CA3710020","inside",7000,"water",7.5
"CA3710020","inside",8000,"water",7.55
"CA3710020","inside",9000,"water",7.58
"CA3710020","inside",10000,"water",7.95
"CA3710020","inside",11000,"water",8.25
"CA3710020","inside",12000,"water",8.5
"CA3710020","inside",13000,"water",8.71
"CA3710020","inside",14000,"water",9.06
"CA3710020","inside",15000,"water",9.51
"CA3710020","inside",16000,"water",9.9
"CA3710021","inside",0,"sewer",0
"CA3710021","inside",1000,"sewer",6.94
"CA3710021","inside",2000,"sewer",6.94
"CA3710021","inside",3000,"sewer",6.94
"CA3710021","inside",4000,"sewer",6.94
"CA3710021","inside",5000,"sewer",6.94
"CA3710021","inside",6000,"sewer",6.94
"CA3710021","inside",7000,"sewer",6.94
"CA3710021","inside",8000,"sewer",6.94
"CA3710021","inside",9000,"sewer",6.94
"CA3710021","inside",10000,"sewer",6.94
"CA3710021","inside",11000,"sewer",6.94
"CA3710021","inside",12000,"sewer",6.94
"CA3710021","inside",13000,"sewer",6.94
"CA3710021","inside",14000,"sewer",6.94
"CA3710021","inside",15000,"sewer",6.94
"CA3710021","inside",16000,"sewer",6.94
"CA3710021","inside",0,"water",0
"CA3710021","inside",1000,"water",4.26
"CA3710021","inside",2000,"water",4.26
"CA3710021","inside",3000,"water",4.26
"CA3710021","inside",4000,"water",4.26
"CA3710021","inside",5000,"water",4.52
"CA3710021","inside",6000,"water",4.89
"CA3710021","inside",7000,"water",5.16
"CA3710021","inside",8000,"water",5.46
"CA3710021","inside",9000,"water",5.78
"CA3710021","inside",10000,"water",6.04
"CA3710021","inside",11000,"water",6.25
"CA3710021","inside",12000,"water",6.42
"CA3710021","inside",13000,"water",6.57
"CA3710021","inside",14000,"water",6.7
"CA3710021","inside",15000,"water",6.81
"CA3710021","inside",16000,"water",6.98
"CA3710023","inside",0,"sewer",0
"CA3710023","inside",1000,"sewer",0
"CA3710023","inside",2000,"sewer",0
"CA3710023","inside",3000,"sewer",0
"CA3710023","inside",4000,"sewer",0
"CA3710023","inside",5000,"sewer",0
"CA3710023","inside",6000,"sewer",0
"CA3710023","inside",7000,"sewer",0
"CA3710023","inside",8000,"sewer",0
"CA3710023","inside",9000,"sewer",0
"CA3710023","inside",10000,"sewer",0
"CA3710023","inside",11000,"sewer",0
"CA3710023","inside",12000,"sewer",0
"CA3710023","inside",13000,"sewer",0
"CA3710023","inside",14000,"sewer",0
"CA3710023","inside",15000,"sewer",0
"CA3710023","inside",16000,"sewer",0
"CA3710023","inside",0,"water",0
"CA3710023","inside",1000,"water",3.32
"CA3710023","inside",2000,"water",3.32
"CA3710023","inside",3000,"water",3.32
"CA3710023","inside",4000,"water",3.39
"CA3710023","inside",5000,"water",3.6
"CA3710023","inside",6000,"water",3.75
"CA3710023","inside",7000,"water",3.85
"CA3710023","inside",8000,"water",3.93
"CA3710023","inside",9000,"water",3.99
"CA3710023","inside",10000,"water",4.04
"CA3710023","inside",11000,"water",4.08
"CA3710023","inside",12000,"water",4.12
"CA3710023","inside",13000,"water",4.3
"CA3710023","inside",14000,"water",4.46
"CA3710023","inside",15000,"water",4.6
"CA3710023","inside",16000,"water",4.75
"CA3710025","inside",0,"sewer",0
"CA3710025","inside",1000,"sewer",5.13
"CA3710025","inside",2000,"sewer",5.12
"CA3710025","inside",3000,"sewer",5.13
"CA3710025","inside",4000,"sewer",5.12
"CA3710025","inside",5000,"sewer",5.13
"CA3710025","inside",6000,"sewer",5.12
"CA3710025","inside",7000,"sewer",5.13
"CA3710025","inside",8000,"sewer",5.12
"CA3710025","inside",9000,"sewer",5.13
"CA3710025","inside",10000,"sewer",5.12
"CA3710025","inside",11000,"sewer",5.13
"CA3710025","inside",12000,"sewer",5.12
"CA3710025","inside",13000,"sewer",5.13
"CA3710025","inside",14000,"sewer",5.12
"CA3710025","inside",15000,"sewer",5.13
"CA3710025","inside",16000,"sewer",5.12
"CA3710025","inside",0,"water",0
"CA3710025","inside",1000,"water",5.11
"CA3710025","inside",2000,"water",5.11
"CA3710025","inside",3000,"water",5.11
"CA3710025","inside",4000,"water",5.16
"CA3710025","inside",5000,"water",5.35
"CA3710025","inside",6000,"water",5.47
"CA3710025","inside",7000,"water",5.58
"CA3710025","inside",8000,"water",5.67
"CA3710025","inside",9000,"water",5.73
"CA3710025","inside",10000,"water",5.79
"CA3710025","inside",11000,"water",5.93
"CA3710025","inside",12000,"water",6.07
"CA3710025","inside",13000,"water",6.18
"CA3710025","inside",14000,"water",6.28
"CA3710025","inside",15000,"water",6.37
"CA3710025","inside",16000,"water",6.44
"CA3710026","inside",0,"sewer",0
"CA3710026","inside",1000,"sewer",0
"CA3710026","inside",2000,"sewer",0
"CA3710026","inside",3000,"sewer",0
"CA3710026","inside",4000,"sewer",0
"CA3710026","inside",5000,"sewer",0
"CA3710026","inside",6000,"sewer",0
"CA3710026","inside",7000,"sewer",0
"CA3710026","inside",8000,"sewer",0
"CA3710026","inside",9000,"sewer",0
"CA3710026","inside",10000,"sewer",0
"CA3710026","inside",11000,"sewer",0
"CA3710026","inside",12000,"sewer",0
"CA3710026","inside",13000,"sewer",0
"CA3710026","inside",14000,"sewer",0
"CA3710026","inside",15000,"sewer",0
"CA3710026","inside",16000,"sewer",0
"CA3710026","inside",0,"water",0
"CA3710026","inside",1000,"water",6.93
"CA3710026","inside",2000,"water",6.93
"CA3710026","inside",3000,"water",6.93
"CA3710026","inside",4000,"water",6.93
"CA3710026","inside",5000,"water",6.93
"CA3710026","inside",6000,"water",6.93
"CA3710026","inside",7000,"water",6.93
"CA3710026","inside",8000,"water",6.93
"CA3710026","inside",9000,"water",6.93
"CA3710026","inside",10000,"water",6.93
"CA3710026","inside",11000,"water",6.93
"CA3710026","inside",12000,"water",6.93
"CA3710026","inside",13000,"water",6.93
"CA3710026","inside",14000,"water",6.93
"CA3710026","inside",15000,"water",6.93
"CA3710026","inside",16000,"water",6.93
"CA3710027","inside",0,"sewer",0
"CA3710027","inside",1000,"sewer",0
"CA3710027","inside",2000,"sewer",0
"CA3710027","inside",3000,"sewer",0
"CA3710027","inside",4000,"sewer",0
"CA3710027","inside",5000,"sewer",0
"CA3710027","inside",6000,"sewer",0
"CA3710027","inside",7000,"sewer",0
"CA3710027","inside",8000,"sewer",0
"CA3710027","inside",9000,"sewer",0
"CA3710027","inside",10000,"sewer",0
"CA3710027","inside",11000,"sewer",0
"CA3710027","inside",12000,"sewer",0
"CA3710027","inside",13000,"sewer",0
"CA3710027","inside",14000,"sewer",0
"CA3710027","inside",15000,"sewer",0
"CA3710027","inside",16000,"sewer",0
"CA3710027","inside",0,"water",0
"CA3710027","inside",1000,"water",5.82
"CA3710027","inside",2000,"water",5.82
"CA3710027","inside",3000,"water",5.82
"CA3710027","inside",4000,"water",5.82
"CA3710027","inside",5000,"water",5.82
"CA3710027","inside",6000,"water",5.9
"CA3710027","inside",7000,"water",5.99
"CA3710027","inside",8000,"water",6.06
"CA3710027","inside",9000,"water",6.11
"CA3710027","inside",10000,"water",6.15
"CA3710027","inside",11000,"water",6.19
"CA3710027","inside",12000,"water",6.22
"CA3710027","inside",13000,"water",6.24
"CA3710027","inside",14000,"water",6.26
"CA3710027","inside",15000,"water",6.28
"CA3710027","inside",16000,"water",6.3
"CA3710027","outside",0,"sewer",0
"CA3710027","outside",1000,"sewer",0
"CA3710027","outside",2000,"sewer",0
"CA3710027","outside",3000,"sewer",0
"CA3710027","outside",4000,"sewer",0
"CA3710027","outside",5000,"sewer",0
"CA3710027","outside",6000,"sewer",0
"CA3710027","outside",7000,"sewer",0
"CA3710027","outside",8000,"sewer",0
"CA3710027","outside",9000,"sewer",0
"CA3710027","outside",10000,"sewer",0
"CA3710027","outside",11000,"sewer",0
"CA3710027","outside",12000,"sewer",0
"CA3710027","outside",13000,"sewer",0
"CA3710027","outside",14000,"sewer",0
"CA3710027","outside",15000,"sewer",0
"CA3710027","outside",16000,"sewer",0
"CA3710027","outside",0,"water",0
"CA3710027","outside",1000,"water",0
"CA3710027","outside",2000,"water",0
"CA3710027","outside",3000,"water",0
"CA3710027","outside",4000,"water",0
"CA3710027","outside",5000,"water",0
"CA3710027","outside",6000,"water",0
"CA3710027","outside",7000,"water",0
"CA3710027","outside",8000,"water",0
"CA3710027","outside",9000,"water",0
"CA3710027","outside",10000,"water",0
"CA3710027","outside",11000,"water",0
"CA3710027","outside",12000,"water",0
"CA3710027","outside",13000,"water",0
"CA3710027","outside",14000,"water",0
"CA3710027","outside",15000,"water",0
"CA3710027","outside",16000,"water",0
"CA3710029","inside",0,"sewer",0
"CA3710029","inside",1000,"sewer",8.81
"CA3710029","inside",2000,"sewer",8.81
"CA3710029","inside",3000,"sewer",8.81
"CA3710029","inside",4000,"sewer",8.81
"CA3710029","inside",5000,"sewer",8.81
"CA3710029","inside",6000,"sewer",8.81
"CA3710029","inside",7000,"sewer",8.81
"CA3710029","inside",8000,"sewer",8.81
"CA3710029","inside",9000,"sewer",8.81
"CA3710029","inside",10000,"sewer",8.81
"CA3710029","inside",11000,"sewer",8.81
"CA3710029","inside",12000,"sewer",8.81
"CA3710029","inside",13000,"sewer",8.81
"CA3710029","inside",14000,"sewer",8.81
"CA3710029","inside",15000,"sewer",8.81
"CA3710029","inside",16000,"sewer",8.81
"CA3710029","inside",0,"water",0
"CA3710029","inside",1000,"water",4.41
"CA3710029","inside",2000,"water",4.41
"CA3710029","inside",3000,"water",4.41
"CA3710029","inside",4000,"water",4.41
"CA3710029","inside",5000,"water",4.62
"CA3710029","inside",6000,"water",4.94
"CA3710029","inside",7000,"water",5.17
"CA3710029","inside",8000,"water",5.34
"CA3710029","inside",9000,"water",5.48
"CA3710029","inside",10000,"water",5.59
"CA3710029","inside",11000,"water",5.67
"CA3710029","inside",12000,"water",5.75
"CA3710029","inside",13000,"water",5.81
"CA3710029","inside",14000,"water",5.86
"CA3710029","inside",15000,"water",5.91
"CA3710029","inside",16000,"water",5.95
"CA3710034","inside",0,"sewer",0
"CA3710034","inside",1000,"sewer",4.51
"CA3710034","inside",2000,"sewer",4.52
"CA3710034","inside",3000,"sewer",4.51
"CA3710034","inside",4000,"sewer",4.51
"CA3710034","inside",5000,"sewer",4.51
"CA3710034","inside",6000,"sewer",4.51
"CA3710034","inside",7000,"sewer",4.51
"CA3710034","inside",8000,"sewer",4.51
"CA3710034","inside",9000,"sewer",4.51
"CA3710034","inside",10000,"sewer",4.51
"CA3710034","inside",11000,"sewer",4.51
"CA3710034","inside",12000,"sewer",4.51
"CA3710034","inside",13000,"sewer",4.51
"CA3710034","inside",14000,"sewer",4.51
"CA3710034","inside",15000,"sewer",4.51
"CA3710034","inside",16000,"sewer",4.51
"CA3710034","inside",0,"water",0
"CA3710034","inside",1000,"water",4.42
"CA3710034","inside",2000,"water",4.42
"CA3710034","inside",3000,"water",4.42
"CA3710034","inside",4000,"water",4.42
"CA3710034","inside",5000,"water",4.42
"CA3710034","inside",6000,"water",4.42
"CA3710034","inside",7000,"water",4.42
"CA3710034","inside",8000,"water",4.64
"CA3710034","inside",9000,"water",5.01
"CA3710034","inside",10000,"water",5.3
"CA3710034","inside",11000,"water",5.53
"CA3710034","inside",12000,"water",5.73
"CA3710034","inside",13000,"water",5.9
"CA3710034","inside",14000,"water",6.04
"CA3710034","inside",15000,"water",6.16
"CA3710034","inside",16000,"water",6.27
"CA3710036","inside",0,"sewer",0
"CA3710036","inside",1000,"sewer",0
"CA3710036","inside",2000,"sewer",0
"CA3710036","inside",3000,"sewer",0
"CA3710036","inside",4000,"sewer",0
"CA3710036","inside",5000,"sewer",0
"CA3710036","inside",6000,"sewer",0
"CA3710036","inside",7000,"sewer",0
"CA3710036","inside",8000,"sewer",0
"CA3710036","inside",9000,"sewer",0
"CA3710036","inside",10000,"sewer",0
"CA3710036","inside",11000,"sewer",0
"CA3710036","inside",12000,"sewer",0
"CA3710036","inside",13000,"sewer",0
"CA3710036","inside",14000,"sewer",0
"CA3710036","inside",15000,"sewer",0
"CA3710036","inside",16000,"sewer",0
"CA3710036","inside",0,"water",0
"CA3710036","inside",1000,"water",5.2
"CA3710036","inside",2000,"water",5.2
"CA3710036","inside",3000,"water",5.2
"CA3710036","inside",4000,"water",5.2
"CA3710036","inside",5000,"water",5.2
"CA3710036","inside",6000,"water",5.26
"CA3710036","inside",7000,"water",5.33
"CA3710036","inside",8000,"water",5.38
"CA3710036","inside",9000,"water",5.42
"CA3710036","inside",10000,"water",5.45
"CA3710036","inside",11000,"water",5.48
"CA3710036","inside",12000,"water",5.5
"CA3710036","inside",13000,"water",5.52
"CA3710036","inside",14000,"water",5.53
"CA3710036","inside",15000,"water",5.55
"CA3710036","inside",16000,"water",5.56
"CA3710037","inside",0,"sewer",0
"CA3710037","inside",1000,"sewer",4.99
"CA3710037","inside",2000,"sewer",4.98
"CA3710037","inside",3000,"sewer",4.99
"CA3710037","inside",4000,"sewer",4.99
"CA3710037","inside",5000,"sewer",4.99
"CA3710037","inside",6000,"sewer",4.99
"CA3710037","inside",7000,"sewer",4.99
"CA3710037","inside",8000,"sewer",4.99
"CA3710037","inside",9000,"sewer",4.99
"CA3710037","inside",10000,"sewer",4.99
