"pwsid","service_area","city_name","utility_name","date","year","service","website","last_updated","order"
"KS2013917","Osage County RWD 4","Osage County RWD 4","Osage County RWD 4",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2013918","Osage County RWD 8","Osage County RWD 8","Osage County RWD 8",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2013918","Osage County RWD 8","Osage County RWD 8","Osage County RWD 8",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2014101","Downs City","Downs City","Downs City",2021-08-01,"2021","drinking water","https://www.downsks.net/water-sewer",2021,1
"KS2014101","Downs City","Downs City","Downs City",2021-08-01,"2021","wastewater","https://www.downsks.net/water-sewer",2021,2
"KS2014103","Osborne County RWD 1A","Osborne County RWD 1A","Osborne County RWD 1A",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2014103","Osborne County RWD 1A","Osborne County RWD 1A","Osborne County RWD 1A",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2014105","Osborne City","Osborne City","Osborne City",2021-01-01,"2021","drinking water","https://www.discoverosborne.com/utilities/",2021,1
"KS2014105","Osborne City","Osborne City","Osborne City",2021-01-01,"2021","wastewater","https://www.discoverosborne.com/utilities/",2021,2
"KS2014107","Osborne County RWD 2","Osborne County RWD 2","Osborne County RWD 2",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2014107","Osborne County RWD 2","Osborne County RWD 2","Osborne County RWD 2",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2014303","Bennington City","Bennington City","Bennington City",2016-01-01,"2016","drinking water","http://benningtonks.citycode.net/index.html#!articleWater",2021,1
"KS2014303","Bennington City","Bennington City","Bennington City",2018-01-01,"2018","wastewater","http://benningtonks.citycode.net/index.html#!articleSewerService",2021,2
"KS2014304","Ottawa County RWD 1","Ottawa County RWD 1","Ottawa County RWD 1",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2014304","Ottawa County RWD 1","Ottawa County RWD 1","Ottawa County RWD 1",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2014307","Ottawa County RWD 2","Ottawa County RWD 2","Ottawa County RWD 2",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2014307","Ottawa County RWD 2","Ottawa County RWD 2","Ottawa County RWD 2",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2014505","Larned City","Larned City","Larned City",2018-04-01,"2018","drinking water","https://www.cityoflarned.org/207/Water-Rates",2021,1
"KS2014505","Larned City","Larned City","Larned City",2015-01-01,"2015","wastewater","https://library.municode.com/ks/larned/codes/code_of_ordinances?nodeId=TIT13PUSE_CH13.12SESERACH_13.12.040USCH",2021,2
"KS2014706","Phillipsburg City","Phillipsburg City","Phillipsburg City",2021-01-01,"2021","drinking water","https://www.cityofphillipsburg.com/186/Water-Rates",2021,1
"KS2014706","Phillipsburg City","Phillipsburg City","Phillipsburg City",2017-07-01,"2017","wastewater","https://www.cityofphillipsburg.com/177/Wastewater",2021,2
"KS2014709","Phillips County RWD 1","Phillips County RWD 1","Phillips County RWD 1",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2014709","Phillips County RWD 1","Phillips County RWD 1","Phillips County RWD 1",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2014904","Pottawatomie County RWD 3","Pottawatomie County RWD 3","Pottawatomie County RWD 3",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2014904","Pottawatomie County RWD 3","Pottawatomie County RWD 3","Pottawatomie County RWD 3",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2014906","Pottawatomie County RWD 2","Pottawatomie County RWD 2","Pottawatomie County RWD 2",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2014906","Pottawatomie County RWD 2","Pottawatomie County RWD 2","Pottawatomie County RWD 2",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2014912","Pottawatomie County RWD 1","Pottawatomie County RWD 1","Pottawatomie County RWD 1",2021-01-01,"2021","drinking water","https://ruralwaterdistrict1ptks.com/rates-and-policies",2021,1
"KS2014912","Pottawatomie County RWD 1","Pottawatomie County RWD 1","Pottawatomie County RWD 1",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2014914","St. Mary's City","St. Mary's City","St. Mary's City",2020-12-01,"2020","drinking water","http://www.smks.info/city-fee-resolutions.html",2021,1
"KS2014914","St. Mary's City","St. Mary's City","St. Mary's City",2020-12-01,"2020","wastewater","http://www.smks.info/city-fee-resolutions.html",2021,2
"KS2014917","St. George City","St. George City","St. George City",2021-01-01,"2021","drinking water","http://stgeorge.krwa.net/Utilities",2021,1
"KS2014917","St. George City","St. George City","St. George City",2021-01-01,"2021","wastewater","http://stgeorge.krwa.net/Utilities",2021,2
"KS2014922","Pottawatomie County RWD 4","Pottawatomie County RWD 4","Pottawatomie County RWD 4",2021-01-01,"2021","drinking water","http://pottawatomie4.krwa.net/News-Information/Rates-Info",2021,1
"KS2014922","Pottawatomie County RWD 4","Pottawatomie County RWD 4","Pottawatomie County RWD 4",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2015103","Pratt City","Pratt City","Pratt City",2021-01-11,"2021","drinking water","https://www.cityofprattks.com/DocumentCenter/View/262/Comp-Fee-Schedule",2021,1
"KS2015103","Pratt City","Pratt City","Pratt City",2021-01-11,"2021","wastewater","https://www.cityofprattks.com/DocumentCenter/View/262/Comp-Fee-Schedule",2021,2
"KS2015103","Pratt City","Pratt City","Pratt City",2021-01-11,"2021","stormwater","https://www.cityofprattks.com/DocumentCenter/View/262/Comp-Fee-Schedule",2021,4
"KS2015301","Atwood City","Atwood City","Atwood City",2021-05-01,"2021","drinking water","https://www.cityofatwoodks.com/departments/utilities.php",2021,1
"KS2015301","Atwood City","Atwood City","Atwood City",2021-05-01,"2021","wastewater","https://www.cityofatwoodks.com/departments/utilities.php",2021,2
"KS2015505","Nickerson City","Nickerson City","Nickerson City",2014-01-01,"2014","drinking water","https://www.codepublishing.com/KS/Nickerson/#!/Nickerson15/Nickerson1502.html",2021,1
"KS2015505","Nickerson City","Nickerson City","Nickerson City",2009-04-01,"2009","wastewater","https://www.codepublishing.com/KS/Nickerson/#!/Nickerson15/Nickerson1503.html",2021,2
"KS2015508","Reno County RWD 8","Reno County RWD 8","Reno County RWD 8",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2015508","Reno County RWD 8","Reno County RWD 8","Reno County RWD 8",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2015509","Hutchinson City","Hutchinson City","Hutchinson City",2021-01-01,"2021","drinking water","https://hutchgov.com/713/Utility-Rates",2021,1
"KS2015509","Hutchinson City","Hutchinson City","Hutchinson City",2021-01-01,"2021","wastewater","https://hutchgov.com/713/Utility-Rates",2021,2
"KS2015509","Hutchinson City","Hutchinson City","Hutchinson City",2021-01-01,"2021","stormwater","https://hutchgov.com/713/Utility-Rates",2021,4
"KS2015510","Reno County RWD 1","Reno County RWD 1","Reno County RWD 1",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2015510","Reno County RWD 1","Reno County RWD 1","Reno County RWD 1",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2015516","Reno County RWD 3","Reno County RWD 3","Reno County RWD 3",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2015516","Reno County RWD 3","Reno County RWD 3","Reno County RWD 3",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2015517","Reno County RWD 4","Reno County RWD 4","Reno County RWD 4",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2015517","Reno County RWD 4","Reno County RWD 4","Reno County RWD 4",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2015518","Reno County RWD 101","Reno County RWD 101","Reno County RWD 101",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2015518","Reno County RWD 101","Reno County RWD 101","Reno County RWD 101",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2015702","Republic County RWD 1","Republic County RWD 1","Republic County RWD 1",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2015702","Republic County RWD 1","Republic County RWD 1","Republic County RWD 1",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2015711","Republic County RWD 2","Republic County RWD 2","Republic County RWD 2",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2015711","Republic County RWD 2","Republic County RWD 2","Republic County RWD 2",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2015903","Lyons City","Lyons City","Lyons City",2021-01-01,"2021","drinking water","https://www.lyonsks.org/City%20Code%202006%20APPROVED.pdf",2021,1
"KS2015903","Lyons City","Lyons City","Lyons City",2021-01-01,"2021","wastewater","https://www.lyonsks.org/City%20Code%202006%20APPROVED.pdf",2021,2
"KS2015908","Rice County RWD 1","Rice County RWD 1","Rice County RWD 1",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2015908","Rice County RWD 1","Rice County RWD 1","Rice County RWD 1",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2016112","Manhattan City","Manhattan City","Manhattan City",2020-01-01,"2020","drinking water","https://library.municode.com/ks/manhattan/codes/code_of_ordinances?nodeId=COOR_CH32UT_ARTIIWA_DIV3RACH_S32-49MOWACH",2021,1
"KS2016112","Manhattan City","Manhattan City","Manhattan City",2020-01-01,"2020","wastewater","https://library.municode.com/ks/manhattan/codes/code_of_ordinances?nodeId=COOR_CH32UT_ARTIIISE_DIV3RACHGE_S32-117MOSECH",2021,2
"KS2016112","Manhattan City","Manhattan City","Manhattan City",2020-01-01,"2020","stormwater","https://library.municode.com/ks/manhattan/codes/code_of_ordinances?nodeId=COOR_CH32UT_ARTIVSTMASY_DIV1GE_S32-185STDRFE",2021,4
"KS2016124","Riley City","Riley City","Riley City",2021-01-01,"2021","drinking water","https://cityofriley.org/Public-Works",2021,1
"KS2016124","Riley City","Riley City","Riley City",2021-01-01,"2021","wastewater","https://cityofriley.org/Public-Works",2021,2
"KS2016128","Ogden City","Ogden City","Ogden City",2017-01-01,"2017","drinking water","https://5cdc848f-efef-48be-88ed-d83f351ec3e6.filesusr.com/ugd/e41318_6a7a6f70f8c842a19a33bd53bf47de3f.pdf",2021,1
"KS2016128","Ogden City","Ogden City","Ogden City",2017-01-01,"2017","wastewater","https://5cdc848f-efef-48be-88ed-d83f351ec3e6.filesusr.com/ugd/e41318_6a7a6f70f8c842a19a33bd53bf47de3f.pdf",2021,2
"KS2016135","Riley County RWD 1","Riley County RWD 1","Riley County RWD 1",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2016135","Riley County RWD 1","Riley County RWD 1","Riley County RWD 1",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2016301","Plainville City","Plainville City","Plainville City",2021-01-01,"2021","drinking water","http://plainvilleks.citycode.net/index.html#!articleWater",2021,1
"KS2016301","Plainville City","Plainville City","Plainville City",2021-01-01,"2021","wastewater","http://plainvilleks.citycode.net/index.html#!articleSewers",2021,2
"KS2016303","Rooks County RWD 1","Rooks County RWD 1","Rooks County RWD 1",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2016303","Rooks County RWD 1","Rooks County RWD 1","Rooks County RWD 1",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2016304","Stockton City","Stockton City","Stockton City",2021-01-01,"2021","drinking water","http://www.stocktonks.com/2163/Water",2021,1
"KS2016304","Stockton City","Stockton City","Stockton City",2021-01-01,"2021","wastewater","http://www.stocktonks.com/2162/Sewer",2021,2
"KS2016306","Rooks County RWD 2","Rooks County RWD 2","Rooks County RWD 2",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2016306","Rooks County RWD 2","Rooks County RWD 2","Rooks County RWD 2",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2016308","Rooks County RWD 3","Rooks County RWD 3","Rooks County RWD 3",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2016308","Rooks County RWD 3","Rooks County RWD 3","Rooks County RWD 3",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2016703","Russell City","Russell City","Russell City",2021-03-05,"2021","drinking water","https://www.russellcity.org/DocumentCenter/View/909/Ordinance-1956---Amending-Water-Rates-for-Water-Sold-and-Furnished-by-the-Municipal-System?bidId=",2021,1
"KS2016703","Russell City","Russell City","Russell City",2018-09-05,"2018","wastewater","https://www.russellcity.org/DocumentCenter/View/591/Ordinance-1909---Wastewater-Rates?bidId=",2021,2
"KS2016704","Russell County RWD 3","Russell County RWD 3","Russell County RWD 3",2021-01-01,"2021","drinking water","https://russellrwd3.com/Customer-Service/Rates-and-Fees",2021,1
"KS2016704","Russell County RWD 3","Russell County RWD 3","Russell County RWD 3",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2016705","Russell County RWD 4","Russell County RWD 4","Russell County RWD 4",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2016705","Russell County RWD 4","Russell County RWD 4","Russell County RWD 4",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2016707","Russell County RWD 1","Russell County RWD 1","Russell County RWD 1",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2016707","Russell County RWD 1","Russell County RWD 1","Russell County RWD 1",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2016901","Saline County RWD 1","Saline County RWD 1","Saline County RWD 1",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2016901","Saline County RWD 1","Saline County RWD 1","Saline County RWD 1",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2016902","Assaria City","Assaria City","Assaria City",2014-12-01,"2014","drinking water","https://sites.google.com/site/assariakansas67416/utilities",2021,1
"KS2016902","Assaria City","Assaria City","Assaria City",2014-12-01,"2014","wastewater","https://sites.google.com/site/assariakansas67416/utilities",2021,2
"KS2016911","Saline County RWD 2","Saline County RWD 2","Saline County RWD 2",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2016911","Saline County RWD 2","Saline County RWD 2","Saline County RWD 2",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2016912","Saline County RWD 3","Saline County RWD 3","Saline County RWD 3",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2016912","Saline County RWD 3","Saline County RWD 3","Saline County RWD 3",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2016913","Saline County RWD 4","Saline County RWD 4","Saline County RWD 4",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2016913","Saline County RWD 4","Saline County RWD 4","Saline County RWD 4",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2016914","Salina City","Salina City","Salina City",2021-01-01,"2021","drinking water","http://www.salina-ks.gov/content/18394/18524/36388/default.aspx",2021,1
"KS2016914","Salina City","Salina City","Salina City",2021-01-01,"2021","wastewater","http://www.salina-ks.gov/content/18394/18524/36388/default.aspx",2021,2
"KS2016916","Saline County RWD 6","Saline County RWD 6","Saline County RWD 6",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2016916","Saline County RWD 6","Saline County RWD 6","Saline County RWD 6",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2016917","Saline County RWD 7","Saline County RWD 7","Saline County RWD 7",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
"KS2016917","Saline County RWD 7","Saline County RWD 7","Saline County RWD 7",2021-01-01,"2021","septic/on-site","not found",2021,3
"KS2016918","Saline County RWD 8","Saline County RWD 8","Saline County RWD 8",2021-01-01,"2021","drinking water","https://krwa.net/ONLINE-RESOURCES/RWD-Rates",2021,1
