"PWSID","PWS_NAME","NPM_CANDIDATE","PRIMACY_AGENCY_CODE","EPA_REGION","SEASON_BEGIN_DATE","SEASON_END_DATE","PWS_ACTIVITY_CODE","PWS_DEACTIVATION_DATE","PWS_TYPE_CODE","CDS_ID","GW_SW_CODE","OWNER_TYPE_CODE","POPULATION_SERVED_COUNT","PRIMACY_TYPE","PRIMARY_SOURCE_CODE","IS_GRANT_ELIGIBLE_IND","IS_WHOLESALER_IND","IS_SCHOOL_OR_DAYCARE_IND","SERVICE_CONNECTIONS_COUNT","SUBMISSION_STATUS_CODE","ORG_NAME","CITY_NAME","ZIP_CODE","COUNTRY_CODE","STATE_CODE","SOURCE_WATER_PROTECTION_CODE","SOURCE_PROTECTION_BEGIN_DATE","OUTSTANDING_PERFORMER","OUTSTANDING_PERFORM_BEGIN_DATE","CITIES_SERVED","COUNTIES_SERVED","PWSID_STATE"
"CA1200588","SEAWOOD ESTATES MUTUAL WATER COMPANY","Y","CA","9","","","A","","CWS","","SW","P","60","State","SW","Y","N","N","23","Y","BEEBE, SYDNEY","REDDING","96002","US","CA","","","","","Not Reported","Humboldt","ca"
"CA1910021","LIBERTY UTILITIES - COMPTON","Y","CA","9","","","A","","CWS","","SW","P","24848","State","SWP","Y","N","N","6913","Y","HELDMAN, FRANK","DOWNEY","90241","US","CA","","","","","Not Reported","Los Angeles","ca"
"CA1910211","LIBERTY UTILITIES - BELLFLOWER-NORWALK","Y","CA","9","","","A","","CWS","","SW","P","73209","State","SWP","Y","N","N","16616","Y","HELDMAN, FRANK","DOWNEY","90241","US","CA","","","","","Not Reported","Los Angeles","ca"
"CA1910161","LIBERTY UTILITIES - LYNWOOD","Y","CA","9","","","A","","CWS","","SW","P","24957","State","SWP","Y","N","N","4476","Y","HELDMAN, FRANK","DOWNEY","90241","US","CA","","","","","Not Reported","Los Angeles","ca"
"CA4000805","CALLENDER GROVE MUTUAL WATER","Y","CA","9","","","A","","CWS","","GW","P","30","State","GW","Y","N","N","45","Y","MILLER, ROB","SAN LUIS OBISPO","93401","US","CA","","","","","Not Reported","San Luis Obispo","ca"
"CA4000815","LAS VENTANAS RANCH","Y","CA","9","","","A","","CWS","","GW","P","100","State","GW","Y","N","N","25","Y","MILLER, ROB","SAN LUIS OBISPO","93401","US","CA","","","","","Not Reported","San Luis Obispo","ca"
"CA5500080","TWAIN HARTE VALLEY MWC","Y","CA","9","","","A","","CWS","","SW","P","200","State","SW","Y","N","N","105","Y","TROTT, CHRIS","TWAIN HARTE","95383","US","CA","","","","","Not Reported","Tuolumne","ca"
"CA4010008","PISMO BEACH WATER DEPARTMENT","Y","CA","9","","","A","","CWS","","SW","L","8237","State","SWP","Y","N","N","4759","Y","SHEA, BRANDON","PISMO BEACH","93449","US","CA","","","","","Not Reported","San Luis Obispo","ca"
"WY5600260","HIGHLAND RANCH ESTATES","Y","WY","8","","","A","","CWS","","GW","P","50","State","GW","Y","N","N","19","Y","CHAMBERLIN, ROBERT","MODESTO","95355","US","CA","N","","","","CHEYENNE","Laramie","wy"
"CA3610850","CALIFORNIA INSTITUTION FOR MEN","Y","CA","9","","","A","","CWS","","GW","S","10667","State","GW","Y","Y","N","1912","Y","BARELLA, BILL","CHINO","91710","US","CA","","","","","Not Reported","San Bernardino","ca"
"CA3610011","CEDARPINES PARK MWC","Y","CA","9","","","A","","CWS","","SW","P","2511","State","SWP","Y","N","N","771","Y","PEDERSON, DONALD","CEDARPINES","92399","US","CA","","","","","Not Reported","San Bernardino","ca"
"CA1700592","KONOCTI SHORES","Y","CA","9","","","A","","CWS","","GW","P","99","State","GW","Y","N","N","99","Y","BOND, PAULA","ORINDA","94563","US","CA","","","","","Not Reported","Lake","ca"
"CA4400572","FERN GROVE WATER CLUB","Y","CA","9","","","A","","CWS","","GW","P","65","State","GW","Y","N","N","67","Y","BEANS, ALAN","SCOTTS VALLEY","95067","US","CA","","","","","Not Reported","Santa Cruz","ca"
"CA4400664","JARDINES DEL VALLE","Y","CA","9","","","A","","CWS","","GW","P","150","State","GW","Y","N","N","1","Y","DE LA TORRE, ANNA","SANTA CRUZ","95076","US","CA","","","","","Not Reported","Santa Cruz","ca"
"CA1910239","LAKEWOOD - CITY, WATER DEPT.","Y","CA","9","","","A","","CWS","","GW","L","58212","State","GW","Y","N","N","19947","Y","WEN, JASON","LAKEWOOD","90713","US","CA","","","","","LAKEWOOD","Los Angeles","ca"
"CA5304102","TRINITY VILLAGE MUTUAL WATER","Y","CA","9","","","A","","CWS","","SW","P","302","State","SW","Y","N","N","193","Y","FISHER, TIM","EUREKA","95501","US","CA","","","","","Not Reported","Trinity","ca"
"CA3510004","AROMAS WATER DISTRICT","Y","CA","9","","","A","","CWS","","GW","P","2967","State","GW","Y","N","N","963","Y","JOHNSON, ROBERT","AROMAS","95004","US","CA","","","","","Not Reported","San Benito","ca"
"NV0000140","LUNA VISTA","Y","NV","9","","","A","","CWS","9999","GW","P","66","State","GW","Y","N","N","22","Y","IGGULDEN, RANDI","SANTA ANA","92706","US","CA","N","","","","Not Reported","Clark","nv"
"CA4200842","SAINT MARIE MHP","Y","CA","9","","","A","","CWS","","GW","P","250","State","GW","Y","N","N","80","Y","WALKER, MATT","IRVINE","92623","US","CA","","","","","Not Reported","Santa Barbara","ca"
"CA3400138","LOCKE WATER WORKS CO [SWS]","Y","CA","9","","","A","","CWS","","GW","P","80","State","GW","Y","N","N","42","Y","MARR, DUSTON","WALNUT GROVE","95690","US","CA","","","","","Not Reported","Sacramento","ca"
"CA3500579","VINEYARD ESTATES MWC","Y","CA","9","","","A","","CWS","","GW","P","150","State","GW","Y","N","N","26","Y","VANCE, RALPH","TRES PINOS","95075","US","CA","","","","","Not Reported","San Benito","ca"
"AZ0414322","LAGUNA MOBILE HOME AND RV PARK","Y","AZ","9","","","A","","CWS","","GW","M","450","State","GW","Y","N","N","200","Y","THOMAS, JEFF","RANCHO CUCAMONGA","91701","US","CA","N","","","","YUMA","Yuma","az"
"CA4600009","SIERRA CSA #5, SIERRA BROOKS","Y","CA","9","","","A","","CWS","","GW","L","515","State","GW","Y","N","N","191","Y","BEALS, TIM","DOWNIEVILLE","95936","US","CA","","","","","Not Reported","Sierra","ca"
"CA4200619","SANTA YNEZ RANCHO EST.","Y","CA","9","","","A","","CWS","","GW","P","294","State","GW","Y","N","N","92","Y","RIEDY, DOUG","SANTA YNEZ","93460","US","CA","","","","","Not Reported","Santa Barbara","ca"
"CA2110502","NPS PRNS - BEACHES","Y","CA","9","","","A","","CWS","","GW","F","55","State","GW","Y","N","N","7","Y","RADMACHER, NATHAN","POINT REYES","94956","US","CA","","","","","Not Reported","Marin","ca"
"CA1400135","WILSON CIRCLE MUTUAL WATER COMPANY","Y","CA","9","","","A","","CWS","","GW","P","129","State","GW","Y","N","N","46","Y","MURRAY, THEODORE","BISHOP","93514","US","CA","","","","","Not Reported","Inyo","ca"
"CA1400036","KEELER COMMUNITY SERVICE DISTRICT","Y","CA","9","","","A","","CWS","","GW","P","50","State","GW","Y","N","N","67","Y","PURYEAR, CAROLE","KEELER","93530","US","CA","","","","","Not Reported","Inyo","ca"
"CA3900844","COUNTRY MANOR MHP","Y","CA","9","","","A","","CWS","","GW","P","75","State","GW","Y","N","N","37","Y","TRUST, LEPELLEY FAMILY","VALLEY SPRINGS","95252","US","CA","","","","","Not Reported","San Joaquin","ca"
"CA1510045","GOLDEN HILLS CSD","Y","CA","9","","","A","","CWS","","GW","L","9445","State","GW","Y","N","N","2862","Y","WELLS, SUSAN","TEHACHAPI","93581","US","CA","","","","","Not Reported","Kern","ca"
"CA4200822","SANTA RITA WATER","Y","CA","9","","","A","","CWS","","GW","P","66","State","GW","Y","N","N","20","Y","GIBB, LAWRENCE","LOMPOC","93436","US","CA","","","","","Not Reported","Santa Barbara","ca"
"CA2310007","NORTH GUALALA WATER COMPANY","Y","CA","9","","","A","","CWS","","SW","P","2630","State","SW","Y","N","N","1058","Y","EISSLER, SUZETTE","GUALALA","95445","US","CA","","","","","Not Reported","Mendocino","ca"
"CA1500555","MUSTANG MUTUAL WATER SYSTEM","Y","CA","9","","","A","","CWS","","GW","P","200","State","GW","Y","N","N","51","Y","MAXEY, ANITA","BAKERSFIELD","93390","US","CA","","","","","Not Reported","Kern","ca"
"CA0600013","COLUSA CO. WWD #2 - PRINCETON","Y","CA","9","","","A","","CWS","","GW","L","356","State","GW","Y","N","N","120","Y","WILLS, CLINTON","PRINCETON","95970","US","CA","","","","","Not Reported","Colusa","ca"
"CA2400172","JOHN LATORACCA CORRECTIONAL FACILITY","Y","CA","9","","","A","","CWS","","GW","L","800","State","GW","Y","N","N","12","Y","HOGUE, CHARLIE","MERCED","95341","US","CA","","","","","Not Reported","Merced","ca"
"CA5510009","GROVELAND COMMUNITY SERV DIST","Y","CA","9","","","A","","CWS","","SW","P","3400","State","SW","Y","N","N","3246","Y","KAMPA, PETER","GROVELAND","95321","US","CA","","","","","Not Reported","Tuolumne","ca"
"CA5500119","YOSEMITE VISTA ESTATES","Y","CA","9","","","A","","CWS","","GW","P","59","State","GW","Y","N","N","59","Y","PRICE, SANDRA","GROVELAND","95321","US","CA","","","","","Not Reported","Tuolumne","ca"
"CA2410004","CITY OF LIVINGSTON","Y","CA","9","","","A","","CWS","","GW","L","14894","State","GW","Y","N","N","3419","Y","CHAVARRIA, ANTHONY","LIVINGSTON","95334","US","CA","","","","","LIVINGSTON","Merced","ca"
"CA0710006","CITY OF MARTINEZ","Y","CA","9","","","A","","CWS","","SW","L","35375","State","SW","Y","N","N","9944","Y","PAVLOV, GEORGE","MARTINEZ","94553-2337","US","CA","","","","","MARTINEZ","Contra Costa","ca"
"CA5500128","GOLD RUSH MOBILE HOME PARK","Y","CA","9","","","A","","CWS","","SW","P","67","State","GU","Y","N","N","53","Y","HATHAWAY, STEVE","SAN JUAN CAPISTRANO","92693","US","CA","","","","","Not Reported","Tuolumne","ca"
"CA4910026","ODD FELLOWS RECREATION CLUB","Y","CA","9","","","A","","CWS","","GW","P","309","State","GW","Y","N","N","268","Y","MORLEY, MARK","GUERNEVILLE","95446","US","CA","","","","","Not Reported","Sonoma","ca"
"CA5400537","LINDYS LANDING","Y","CA","9","","","A","","CWS","","GW","P","44","State","GW","Y","N","N","177","Y","SIHOTA, KAVIN","REEDLEY","93654","US","CA","","","","","Not Reported","Tulare","ca"
"CA4310027","SANTA CLARA VALLEY WATER DISTRICT","Y","CA","9","","","A","","CWS","","SW","L","0","State","SW","Y","Y","N","25","Y","YERRAPOTU, BHAVANI","SAN JOSE","95118","US","CA","","","","","Not Reported","Santa Clara","ca"
"CA3610037","REDLANDS CITY MUD-WATER DIV","Y","CA","9","","","A","","CWS","","SW","L","71554","State","SW","Y","N","N","23694","Y","WATSON, KEVIN","REDLANDS","92373","US","CA","","","","","REDLANDS","San Bernardino","ca"
"CA3610075","CHINO BASIN DESALTER AUTH. - DESALTER 1","Y","CA","9","","","A","","CWS","","GW","L","0","State","GW","Y","Y","N","4","Y","O'NEILL, TOM","ONTARIO","91764-4196","US","CA","","","","","Not Reported","San Bernardino","ca"
"CA4901071","BOULEVARD HEIGHTS MUTUAL WATER","Y","CA","9","","","A","","CWS","","GW","P","60","State","GW","Y","N","N","18","Y","CONTE, TRISHA","PETALUMA","94954","US","CA","","","","","Not Reported","Sonoma","ca"
"CA1400072","NORTH LONE PINE MUTUAL WATER COMPANY","Y","CA","9","","","A","","CWS","","GW","P","70","State","GW","Y","N","N","33","Y","LONG, MARK","LONE PINE","93545","US","CA","","","","","Not Reported","Inyo","ca"
"CA1400109","SIERRA NORTH COMMUNITY SERVICE DISTRICT","Y","CA","9","","","A","","CWS","","GW","P","35","State","GW","Y","N","N","16","Y","NARANJO, RYAN","BISHOP","93514","US","CA","","","","","Not Reported","Inyo","ca"
"CA1400037","FOOTHILL MOBILE HOME PARK","Y","CA","9","","","A","","CWS","","GW","P","60","State","GW","Y","N","N","48","Y","MCCORMICK, KEVIN","VALLEY CENER","92082","US","CA","","","","","Not Reported","Inyo","ca"
"CA2700687","PESANTE RD WS #02","Y","CA","9","","","A","","CWS","","GW","P","120","State","GW","Y","N","N","40","Y","GHIGLIOTTO, TOM","SALINAS","93907","US","CA","","","","","Not Reported","Monterey","ca"
"CA2702198","FOOTHILL ESTATES WS","Y","CA","9","","","A","","CWS","","GW","P","183","State","GW","Y","N","N","61","Y","GRANILLO, BRENDA","SALINAS","93901","US","CA","","","","","Not Reported","Monterey","ca"
"CA2701740","BLUFFS WS","Y","CA","9","","","A","","CWS","","GW","P","172","State","GW","Y","N","N","44","Y","HUGHETT, RICH","SALINAS","93908","US","CA","","","","","Not Reported","Monterey","ca"
"CA2701423","ECHO VALLEY RD WS #05","Y","CA","9","","","A","","CWS","","GW","P","48","State","GW","Y","N","N","16","Y","GILBERTSON, ROB","SALINAS","93907","US","CA","","","","","Not Reported","Monterey","ca"
"CA4900640","SONOMA COUNTY MUTUAL WATER COMPANY","Y","CA","9","","","A","","CWS","","SW","P","40","State","GU","Y","N","N","18","Y","HAHN, RODGER","WOODLAND","95695","US","CA","","","","","Not Reported","Sonoma","ca"
"CA2700674","PARADISE LAKE MUTUAL WATER CO.","Y","CA","9","","","A","","CWS","","GW","P","180","State","GW","Y","N","N","90","Y","MANN, ROBERT","SALINAS","93907","US","CA","","","","","Not Reported","Monterey","ca"
"CA2700579","ELKHORN RD WS #04","Y","CA","9","","","A","","CWS","","GW","P","60","State","GW","Y","N","N","20","Y","ANACABE, PETE","WATSONVILLE","95076","US","CA","","","","","Not Reported","Monterey","ca"
"CA1500483","ALLEN ROAD MUTUAL WATER SYSTEM","Y","CA","9","","","A","","CWS","","GW","P","195","State","GW","Y","N","N","59","Y","BURNETT, BLAIN","BAKERSFIELD","93390","US","CA","","","","","Not Reported","Kern","ca"
"CA4500194","VILLAGE GREEN","Y","CA","9","","","A","","CWS","","GW","P","90","State","GW","Y","N","N","32","Y","TUGWELL, JEFFERY","ANDERSON","96007","US","CA","","","","","Not Reported","Shasta","ca"
"CA5400556","RIVER RETREAT MUTUAL","Y","CA","9","","","A","","CWS","","GW","P","53","State","GW","Y","N","N","25","Y","SCHMIDT, ALYSIA","THREE RIVERS","93271","US","CA","","","","","Not Reported","Tulare","ca"
"090600128","Fort Bidwell Reservation","Y","09","9","","","A","","CWS","","GW","N","88","Tribal","GW","Y","N","N","70","Y","Fort Bidwell Indian Community","Fort Bidwell","96112","US","CA","","","","","Not Reported","Not Reported","09"
"CA1000244","SHADY LAKES MOBILE HOME PARK","Y","CA","9","","","A","","CWS","","GW","P","160","State","GW","Y","N","N","60","Y","FUQUA, SHERRIE","STOCKTON","95219","US","CA","","","","","Not Reported","Fresno","ca"
"CA4010080","NACIMIENTO WATER PROJECT","Y","CA","9","","","A","","CWS","","SW","L","0","State","SW","Y","Y","N","1","Y","MUNDS, RON","SAN LUIS OBISPO","93408","US","CA","","","","","Not Reported","San Luis Obispo","ca"
"CA3600386","FOOTHILL ESTATES MHP","Y","CA","9","","","A","","CWS","","GW","P","135","State","GW","Y","N","N","49","Y","YADGARI, ALLEN","BEVERLY HILLS","90212","US","CA","","","","","Not Reported","San Bernardino","ca"
"CA3310082","NORTH PERRIS WATER SYSTEM","Y","CA","9","","","A","","CWS","","GW","P","4500","State","GW","Y","N","N","1389","Y","MIRAMONTES, CLARA","PERRIS","92570","US","CA","","","","","Not Reported","Riverside","ca"
"CA3310029","PERRIS, CITY OF","Y","CA","9","","","A","","CWS","","SW","L","7854","State","SWP","Y","N","N","2586","Y","MIRAMONTES, CLARA","PERRIS","92570","US","CA","","","","","PERRIS","Riverside","ca"
"CA4500235","WOODRIDGE MUTUAL WATER CO","Y","CA","9","","","A","","CWS","","GW","P","182","State","GW","Y","N","N","92","Y","GORSHEN, NICK","SHINGLETOWN","96088","US","CA","","","","","Not Reported","Shasta","ca"
"CA4900634","HUCKLEBERRY MUTUAL WATER COMPANY","Y","CA","9","","","A","","CWS","","GW","P","45","State","GW","Y","N","N","29","Y","DOHERTY, PATRICK","CAZADERO","95421","US","CA","","","","","Not Reported","Sonoma","ca"
"CA2700775","TIERRA VERDE MWC","Y","CA","9","","","A","","CWS","","GW","P","48","State","GW","Y","N","N","16","Y","BUSH, TREY","SALINAS","93908","US","CA","","","","","Not Reported","Monterey","ca"
"CA2610004","JUNE LAKE PUD - DOWN CANYON","Y","CA","9","","","A","","CWS","","SW","L","2810","State","SW","Y","N","N","380","Y","JEFF, SHANE","JUNE LAKE","93529","US","CA","","","","","Not Reported","Mono","ca"
"CA2610002","JUNE LAKE PUD VILLAGE","Y","CA","9","","","A","","CWS","","SW","L","2740","State","SW","Y","N","N","295","Y","JEFF, SHANE","JUNE LAKE","93529","US","CA","","","","","Not Reported","Mono","ca"
"CA4310028","SAN JOSE STATE UNIVERSITY","Y","CA","9","","","A","","CWS","","GW","S","30000","State","GWP","Y","N","Y","1233","Y","NYMEYER, MATT","SAN JOSE","95192","US","CA","","","","","Not Reported","Santa Clara","ca"
"CA5010013","CITY OF NEWMAN-WATER DEPARTMENT","Y","CA","9","","","A","","CWS","","GW","L","11361","State","GW","Y","N","N","3495","Y","REYES, KATHRYN","NEWMAN","95360","US","CA","","","","","NEWMAN","Stanislaus","ca"
"CA5610018","VENTURA CWWD NO. 1 - MOORPARK","Y","CA","9","","","A","","CWS","","SW","L","38703","State","SWP","Y","N","N","10806","Y","SMITH, ELIZABETH","MOORPARK","93020","US","CA","","","","","Not Reported","Ventura","ca"
"CA4500247","WEST COTTONWOOD APARTMENTS","Y","CA","9","","","A","","CWS","","GW","P","35","State","GW","Y","N","N","17","Y","CHURCHIN, MINDY","PALO CEDRO","96073","US","CA","","","","","Not Reported","Shasta","ca"
"CA3301491","ALPINE VILLAGE","Y","CA","9","","","A","","CWS","","GW","P","198","State","GW","Y","N","N","60","Y","AMBROSE, CHAD","ROMOLAND","92585","US","CA","","","","","Not Reported","Riverside","ca"
"OR4105364","MT TERRACE MHP","Y","OR","10","","","A","","CWS","","GW","P","60","State","GW","Y","N","N","25","Y","CULVER, JESSE","CULVER CITY","90230","US","CA","N","","","","Not Reported","Coos","or"
"CA3310007","COACHELLA WATER AUTHORITY","Y","CA","9","","","A","","CWS","","GW","L","45407","State","GW","Y","N","N","8185","Y","ESTRADA, CASTULO","COACHELLA","92236","US","CA","","","","","COACHELLA","Riverside","ca"
"CA3010037","YORBA LINDA WATER DISTRICT","Y","CA","9","","","A","","CWS","","SW","L","82807","State","SWP","Y","N","N","25093","Y","WESTON, ROSANNE","PLACENTIA","92870","US","CA","","","","","Not Reported","Orange","ca"
"CA0310001","CITY OF JACKSON","Y","CA","9","","","A","","CWS","","SW","L","4686","State","SWP","Y","N","N","2168","Y","KIMBALL, YVONNE","JACKSON","95642","US","CA","","","","","JACKSON","Amador","ca"
"CA5010042","WATERFORD-RIVER POINTE","Y","CA","9","","","A","","CWS","","GW","L","1046","State","GW","Y","N","N","317","Y","PITCOCK, MICHEAL","WATERFORD","95386","US","CA","","","","","Not Reported","Stanislaus","ca"
"CA5010026","WATERFORD - HICKMAN","Y","CA","9","","","A","","CWS","","GW","L","597","State","GW","Y","N","N","181","Y","PITCOCK, MICHEAL","WATERFORD","95386","US","CA","","","","","MODESTO","Stanislaus","ca"
"CA5010006","CITY OF WATERFORD","Y","CA","9","","","A","","CWS","","GW","L","8788","State","GW","Y","N","N","2112","Y","PITCOCK, MICHEAL","WATERFORD","95386","US","CA","","","","","MODESTO","Stanislaus","ca"
"CA5010014","OAKDALE, CITY OF","Y","CA","9","","","A","","CWS","","GW","L","22348","State","GW","Y","N","N","8150","Y","BRIDGEWATER, CODY","OAKDALE","95361","US","CA","","","","","OAKDALE","Stanislaus","ca"
"CA5110001","CITY OF LIVE OAK","Y","CA","9","","","A","","CWS","","GW","L","8531","State","GW","Y","N","N","2224","Y","AGUILAR, JOE","LIVE OAK","95953","US","CA","","","","","LIVE OAK","Sutter","ca"
"CA1502449","CYPRESS CANYON WATER SYSTEM","Y","CA","9","","","A","","CWS","","GW","P","44","State","GW","Y","N","N","16","Y","COLLINS, RON","LAKE ISABELLA","93240","US","CA","","","","","Not Reported","Kern","ca"
"CA1500544","ENOS LANE PUBLIC UTILITY DISTRICT","Y","CA","9","","","A","","CWS","","GW","P","365","State","GW","Y","N","N","89","Y","EDMIASTON, JEFF","BAKERSFIELD","93390","US","CA","","","","","Not Reported","Kern","ca"
"CA5610080","PORT HUENEME WATER AGENCY","Y","CA","9","","","A","","CWS","","SW","L","0","State","SWP","Y","Y","N","15","Y","OAKLEY, MIKE","PORT HUENEME","93041","US","CA","","","","","Not Reported","Ventura","ca"
"CA5610009","PORT HUENEME WATER DEPT","Y","CA","9","","","A","","CWS","","SW","L","22327","State","SWP","Y","N","N","5846","Y","OAKLEY, MIKE","PORT HUENEME","93041","US","CA","","","","","Not Reported","Ventura","ca"
"CA0910003","PLACERVILLE, CITY OF - MAIN","Y","CA","9","","","A","","CWS","","SW","L","10762","State","SWP","Y","N","N","2784","Y","SEGURA, KELLY","PLACERVILLE","95667","US","CA","","","","","Not Reported","El Dorado","ca"
"CA3900724","ELKHORN ESTATES WATER SYSTEM","Y","CA","9","","","A","","CWS","","GW","L","200","State","GW","Y","N","N","70","Y","MAINTENANCE DIST, SJC UTILITIES","STOCKTON","95205","US","CA","","","","","Not Reported","San Joaquin","ca"
"CA3900722","MORADA ESTATES PWS","Y","CA","9","","","A","","CWS","","GW","L","158","State","GW","Y","N","N","86","Y","MAINTENANCE DIST, SJC UTILITIES","STOCKTON","95205","US","CA","","","","","Not Reported","San Joaquin","ca"
"CA3900720","SHADED TERRACE PWS","Y","CA","9","","","A","","CWS","","GW","L","161","State","GW","Y","N","N","72","Y","MAINTENANCE DIST, SJC UTILITIES","STOCKTON","95205","US","CA","","","","","Not Reported","San Joaquin","ca"
"CA3900714","SUNNYSIDE ESTATES WATER SYSTEM","Y","CA","9","","","A","","CWS","","GW","L","76","State","GW","Y","N","N","21","Y","MAINTENANCE DIST, SJC UTILITIES","STOCKTON","95205","US","CA","","","","","Not Reported","San Joaquin","ca"
"CA3900563","GAYLA MANOR PWS","Y","CA","9","","","A","","CWS","","GW","L","146","State","GW","Y","N","N","54","Y","MAINTENANCE DIST, SJC UTILITIES","STOCKTON","95205","US","CA","","","","","Not Reported","San Joaquin","ca"
"CA3900558","RANCHO SAN JOAQUIN WATER SYS","Y","CA","9","","","A","","CWS","","GW","L","141","State","GW","Y","N","N","51","Y","MAINTENANCE DIST, SJC UTILITIES","STOCKTON","95205","US","CA","","","","","Not Reported","San Joaquin","ca"
